lon,lat,bio_10,bio_11,bio_15,bio_18,bio_2,bio_3,bio_8,bio_19,slope,soil_ph
8.520833333333332,59.770833333333336,10.552666664123535,-6.777999877929688,24.061628341674805,279.0,7.381666660308838,27.424827575683597,6.076000213623047,202.0,2.759924115823585,4.909097001079791
5.8125,61.85416666666667,11.730555534362791,-0.4430555403232574,39.15960311889648,416.0,4.833333492279053,26.55677604675293,2.3763887882232666,841.0,4.643832835274462,5.009238022781576
9.145833333333332,58.645833333333336,16.058332443237305,-1.003571391105652,31.4497127532959,218.0,6.039285659790039,24.51435089111328,7.65238094329834,204.0,74.21925123516738,4.870998929234203
9.770833333333332,59.22916666666667,15.98466682434082,-2.0793333053588867,29.147476196289062,254.0,5.423333168029785,21.97817039489746,6.547999858856201,206.0,2.172673368058727,5.049934980673914
11.895833333333332,59.72916666666667,13.940000534057615,-4.118666648864746,25.31525611877441,253.0,7.283666610717773,26.55171585083008,9.203999519348145,176.0,0.7447551052284166,4.8561765724344435
11.770833333333332,63.47916666666666,11.878665924072266,-4.881999969482422,23.070161819458008,303.0,6.6486663818359375,26.159374237060547,11.049333572387695,266.0,1.0511864027653461,4.855663860585952
10.979166666666666,60.97916666666667,12.700000762939451,-7.982666492462158,34.21923065185547,238.0,8.26099967956543,26.651826858520508,12.700000762939451,111.0,0.8335977769896734,4.75251667514226
13.979166666666666,67.02083333333333,12.152777671813965,0.0083333253860473,32.389163970947266,370.0,4.9361114501953125,27.071908950805664,2.855555534362793,582.0,0.2585822467114821,5.266253618612007
10.020833333333332,63.85416666666666,11.62066650390625,-1.4733333587646484,26.744474411010746,309.0,5.128666877746582,26.29546165466309,5.256666660308838,410.0,2.116270718777259,5.0094265011541514
10.395833333333332,60.0625,13.583999633789062,-4.8426666259765625,29.107372283935547,246.0,7.0873332023620605,25.78337287902832,3.936000108718872,148.0,1.424756612666956,4.826140925187446
11.770833333333332,59.85416666666667,13.824000358581545,-4.486666679382324,26.31724166870117,253.0,7.538666725158691,26.94305419921875,9.013333320617676,170.0,0.40656834946422726,4.7708733664375345
9.104166666666666,58.6875,15.842360496520996,-1.4499999284744265,30.44007682800293,244.0,6.1385416984558105,24.591053009033203,7.280555725097656,237.0,0.26702289422319964,4.870998929234203
6.395833333333333,62.22916666666667,9.152666091918944,-3.244666576385498,32.75395965576172,403.0,3.988666534423828,22.580766677856445,-0.1626666933298111,685.0,0.8705669584928956,5.009238022781576
11.1875,61.6875,12.977999687194824,-8.017999649047852,44.62604141235352,200.0,9.52299976348877,29.051252365112305,12.977999687194824,73.0,3.488580763516757,4.93961398064957
12.1875,60.97916666666667,12.177332878112791,-8.832666397094727,30.07282257080078,269.0,9.927000045776367,29.68955612182617,10.71733283996582,143.0,0.492213112593712,4.539993253355647
10.854166666666666,63.520833333333336,12.66800022125244,-2.1413333415985107,23.03217887878418,266.0,6.767333507537842,29.336456298828125,9.068666458129885,260.0,4.010692433644213,5.1409694593018695
11.604166666666666,64.14583333333333,13.43666648864746,-2.9600000381469727,23.823375701904297,268.0,5.49733304977417,23.242572784423828,4.952666759490967,316.0,1.654211815856762,5.228538551649111
11.3125,60.9375,12.142000198364258,-8.364666938781738,30.2033748626709,255.0,8.808666229248047,27.88611602783203,12.142000198364258,132.0,1.3178583745434573,4.648774990540995
10.1875,63.1875,11.747333526611328,-2.8959999084472656,21.641132354736328,247.0,6.920666694641113,30.44460105895996,8.390000343322754,238.0,0.40656834946422726,4.817512204944433
9.229166666666666,60.10416666666667,11.847999572753906,-7.1573333740234375,31.28671264648437,257.0,8.498666763305664,28.820762634277344,10.461999893188477,130.0,1.4702743189578944,4.717416398177404
11.104166666666666,61.145833333333336,11.525333404541016,-8.859333038330078,32.77445983886719,258.0,8.51533317565918,27.27874565124512,11.525333404541016,126.0,1.3571438365628818,4.750407140109337
11.979166666666666,59.520833333333336,14.372666358947754,-3.560666799545288,24.785888671875,243.0,7.444333076477051,27.252647399902344,5.093999862670898,177.0,0.2068386673398058,4.8561765724344435
11.854166666666666,60.020833333333336,13.763333320617676,-5.118666648864746,26.34098052978516,253.0,7.960333347320557,27.50633430480957,8.838666915893555,165.0,0.5027224235091924,4.693884753253847
7.4375,62.395833333333336,7.9126667976379395,-5.136666774749756,32.39689254760742,324.0,4.639666557312012,24.60578346252441,-4.208000183105469,548.0,5.354814435793694,5.2676639413223105
11.770833333333332,59.520833333333336,14.480666160583496,-3.1006667613983154,25.98983192443848,240.0,7.183333396911621,26.83151626586914,9.934000015258787,166.0,1.279149066709112,4.923523973901781
10.1875,59.60416666666667,15.829333305358888,-2.9206666946411133,28.625938415527344,233.0,6.791666507720947,24.87061309814453,6.260666847229004,160.0,2.4325723948986484,4.843910715851725
11.9375,61.520833333333336,10.48466682434082,-9.760666847229004,32.19403839111328,278.0,9.444666862487791,29.21512794494629,10.48466682434082,137.0,3.684188606907074,5.114004629210918
8.1875,62.645833333333336,9.25666618347168,-3.9033334255218506,29.80567741394043,262.0,5.386666774749756,27.003541946411133,-3.0160000324249268,389.0,5.507098513109335,5.422194376825677
